trial,pr_diff_avg,pr_diff_05,pr_diff_worst,tpr_diff_avg,tpr_diff_05,tpr_diff_worst,eo_diff_avg,eo_diff_05,eo_diff_worst,acc_avg,acc_05,acc_worst,alg
0.0,0.045601800348319614,0.0507420573344212,0.1099433815909454,0.03815510417021077,0.0646966758531523,0.0942748914066664,0.07341085743179226,0.09261925050550306,0.14397177603027447,0.7296699669966994,0.8243333333333334,0.2218333333333333,uncorrected
1.0,0.05225569980128186,0.0542240911803823,0.1168748541980361,0.046763317337232505,0.0580929936782254,0.1000074813900422,0.0859526587010283,0.090426039419528,0.1729834237772723,0.7247244224422443,0.816,0.2306666666666666,uncorrected
2.0,0.0327541314552225,0.0514618927964959,0.0654688702133562,0.03838505588462636,0.0897791570665036,0.1132427391420197,0.06257346618405142,0.11840953008448518,0.15007549659090463,0.7216188118811881,0.8168333333333333,0.228,uncorrected
3.0,0.04274217531643272,0.0549816849816849,0.0903296703296703,0.04696384046510751,0.1046450048839043,0.1046450048839043,0.08068475153742959,0.13550167730899143,0.15466942138241435,0.7292788778877886,0.8275,0.2148333333333333,uncorrected
4.0,0.04289619538538518,0.0508402397157177,0.0994343200501111,0.04252298548390864,0.0677875161028252,0.083947286499948,0.07415772712382172,0.09794423396238279,0.1655008602484157,0.7240016501650166,0.8146666666666667,0.233,uncorrected
5.0,0.04343478051694192,0.0503187049178118,0.0963591199716529,0.02573136631927804,0.0382208987375857,0.0748393602922929,0.06114816482655474,0.07271674239753662,0.12842571057906668,0.7243514851485148,0.8176666666666667,0.2316666666666666,uncorrected
6.0,0.039602380898895284,0.0474274437511817,0.0908075723199092,0.035544426527329226,0.0484227561634538,0.0965557745265658,0.06316544004403232,0.07600148814509528,0.1484835608534669,0.722158415841584,0.8095,0.2348333333333333,uncorrected
7.0,0.040652217229028655,0.0437538081470771,0.1107141653054653,0.027945910540996186,0.0520180400550374,0.0620590997444689,0.0665779781236188,0.08554223600137673,0.1524934897641902,0.725212871287129,0.8145,0.2211666666666666,uncorrected
8.0,0.034234104707555536,0.0401681406267059,0.0811333114968883,0.03597278034882265,0.0473377962094739,0.0917436791399013,0.057992043281493336,0.06781450253764379,0.14477554479439947,0.7254108910891087,0.8205,0.2296666666666666,uncorrected
9.0,0.04716578076680697,0.0694848991094694,0.0868070148580317,0.054272410189804825,0.1214627727521214,0.1214627727521214,0.08373345140189827,0.15487465817350782,0.15487465817350782,0.7257161716171615,0.8155,0.2256666666666666,uncorrected
0.0,0.0018067605207476602,0.0019401148767642,0.0125869528372716,0.028115210724910356,0.0510955734748732,0.0579826023839497,0.0358079200007556,0.05963507648204286,0.07474142591614324,0.7253976897689768,0.8221666666666667,0.2193333333333333,full_corr
1.0,0.0019719129736592974,0.0032902011991359,0.0096142951062043,0.031115545624812686,0.0529121310739535,0.0789660718961582,0.03904476001237258,0.05545106227070889,0.08185786749379603,0.7198300330033001,0.8131666666666667,0.2265,full_corr
2.0,0.0021904492347461653,1.4265728211310114e-05,0.0096967598103936,0.020983485003881915,0.0338082475196313,0.0663469224620303,0.02803034729421735,0.03736845534445211,0.07346110835085849,0.71793399339934,0.815,0.225,full_corr
3.0,0.0022797664381822304,0.0026739926739926,0.0143223443223443,0.01628216674067576,0.0450378355477621,0.0627493439092418,0.0210545876927318,0.04776260490874729,0.0654401645651771,0.7252640264026401,0.8275,0.2116666666666666,full_corr
4.0,0.0020960496059180254,0.0003522142048574,0.0120406208984417,0.021136940087203602,0.0539207374018329,0.0661019394255372,0.02789457144292106,0.054996512539474095,0.06631806035666826,0.719917491749175,0.8133333333333334,0.2305,full_corr
5.0,0.002100607627075608,0.0020950801487423,0.0150206285094777,0.0427356747364344,0.0839022381321971,0.0893035338095766,0.046961730338947086,0.0846540554192513,0.09436347760115492,0.7204834983498347,0.815,0.2278333333333333,full_corr
6.0,0.001966532444509287,0.003025146530535,0.0091108905275099,0.01750666550712962,0.0524608136150663,0.062998394695971,0.026983146994993167,0.05489243769078973,0.06942282505729026,0.717739273927393,0.8091666666666667,0.2315,full_corr
7.0,0.0017467060868753318,0.0015388945269688,0.0085522371505115,0.028474023172732402,0.0417858780876668,0.054573350514338,0.03200565611979835,0.04282855590140232,0.0596688797440861,0.7218432343234324,0.8141666666666667,0.2181666666666666,full_corr
8.0,0.0022932591326606817,0.0013429413691451,0.0108054008807366,0.020909621070601077,0.0496461804201259,0.0555763398578353,0.029786302279056324,0.05658955369075886,0.05947049313536479,0.7214983498349835,0.8208333333333333,0.2246666666666666,full_corr
9.0,0.0023138093663761703,0.0002950767459119,0.0137656199611932,0.02009654485987245,0.0508102554522953,0.0553539493600643,0.030979861929966015,0.060178506706871096,0.070094136464762,0.7203102310231023,0.8116666666666666,0.2216666666666666,full_corr
0.0,0.015480898934776843,0.0203554656513642,0.0514185351254137,0.012510003679759577,0.0025886609279484,0.0307038435802343,0.020316595923514525,0.008571191633862406,0.05563933224261336,0.7254834983498349,0.8216666666666667,0.2193333333333333,ours_tpr
1.0,0.016871629569287637,0.0193358398647563,0.0467293400510799,0.00860933921918726,0.0179366326263419,0.036958066808813,0.016804585847929637,0.026302648064995937,0.046361027327360534,0.7202986798679866,0.8146666666666667,0.2265,ours_tpr
2.0,0.011106407604029544,0.015406002624894,0.0270492964536383,0.017935409001472818,0.000893402924719,0.0497876208836852,0.023832620765472257,0.008193275877790465,0.059829995314817794,0.7186501650165017,0.8148333333333333,0.225,ours_tpr
3.0,0.014468864468864431,0.0205494505494505,0.0367399267399267,0.009736989256808723,0.0046897249714614,0.0346345309686606,0.01821001003985613,0.01964875891476557,0.05463979271884556,0.725658415841584,0.8278333333333333,0.2116666666666666,ours_tpr
4.0,0.01482742190170492,0.0214185072932399,0.0438075576814877,0.010815094573942032,0.0085797371411505,0.0440831449924958,0.018085945898425455,0.021760699181139022,0.06830197045371478,0.7204191419141912,0.8148333333333333,0.2305,ours_tpr
5.0,0.015026181227438146,0.017238798713891,0.0422759715465318,0.021950203193540917,0.0473682543202445,0.0513809471010934,0.033032015521627156,0.0625190328187445,0.07964962899143113,0.7210049504950495,0.817,0.2278333333333333,ours_tpr
6.0,0.013199331135609267,0.0170341747022121,0.0379856778218944,0.011681723633659831,0.0250557941034442,0.0385090249409431,0.016166095245795653,0.03318860039307832,0.04533202923944395,0.7185198019801979,0.8093333333333333,0.2315,ours_tpr
7.0,0.013762508744342828,0.0134476758759287,0.0420524489653322,0.01015718067755402,0.0113733155699216,0.0255531045930067,0.02443025926297808,0.023264011784501604,0.06836973273692992,0.7217656765676569,0.8146666666666667,0.2181666666666666,ours_tpr
8.0,0.011114065877599838,0.0148342249881719,0.0313243803908723,0.01465728086631105,0.0108865522026496,0.0601135088235995,0.0187308591763905,0.014214824670655712,0.06105397480538477,0.7218993399339932,0.8216666666666667,0.2246666666666666,ours_tpr
9.0,0.01610672623368386,0.0271154280103895,0.0353545164792031,0.00964978056836613,0.0150705591160949,0.0427337983248219,0.015217710646501728,0.0220908113858532,0.053425913065366426,0.7216765676567655,0.814,0.2216666666666666,ours_tpr
0.0,0.03888641432898271,0.0163826769700619,0.2560883898335069,0.1158732873169015,0.2668776371308017,0.2668776371308017,0.15226845001422182,0.2668776371308017,0.2882374735745538,0.7814208678142087,0.9747025297470252,0.1303869613038696,pleiss_tpr
1.0,0.04652554000155879,0.0099902312814138,0.2518118630473987,0.11755174752884341,0.3049482163406214,0.3049482163406214,0.16166273209174134,0.3049482163406214,0.3241591232462591,0.7910644579106445,0.9735026497350264,0.1235876412358764,pleiss_tpr
2.0,0.04604236941166291,0.0331178933017735,0.2056342778263348,0.07798502619016454,0.1704410011918951,0.1704410011918951,0.11137687539374826,0.1704410011918951,0.1936557967235712,0.793336507933365,0.9857014298570144,0.1161883811618838,pleiss_tpr
3.0,0.04010642552323375,0.0208927830223496,0.2222232098731865,0.09443240214952435,0.231023102310231,0.231023102310231,0.12626379054635492,0.23102310231023104,0.24330365085890204,0.7939314979393145,0.979002099790021,0.1272872712728727,pleiss_tpr
4.0,0.04324747730325425,0.0217126389539752,0.2109254472682016,0.10020163921154021,0.2239999999999999,0.2239999999999999,0.1353101787147212,0.22399999999999998,0.23953305666889008,0.7980924679809247,0.9804019598040196,0.124987501249875,pleiss_tpr
5.0,0.03958083531965988,0.0308264267668448,0.1701049332390966,0.05700546507694209,0.1478641840087623,0.1644647883806472,0.08124092926254943,0.14786418400876233,0.16446478838064738,0.8012535380125356,0.9865013498650136,0.1293870612938706,pleiss_tpr
6.0,0.046386608514695137,0.003693331803855,0.261968218361969,0.13964953638220967,0.3366666666666666,0.3366666666666666,0.18615773782771738,0.33666666666666667,0.38311376838980266,0.7872470178724699,0.9697030296970304,0.1294870512948705,pleiss_tpr
7.0,0.04033439238606922,0.0223273119071081,0.2126831709686499,0.08296173716597983,0.2056367432150313,0.2056367432150313,0.11472839502752301,0.20563674321503134,0.21320793198197704,0.7924653079246531,0.9803019698030196,0.1368863113688631,pleiss_tpr
8.0,0.04763781873448776,0.0197581872796737,0.2309981936795365,0.07155443556681033,0.1834862385321101,0.1834862385321101,0.1117827711770075,0.1834862385321101,0.2270881898787993,0.7941690979416911,0.984001599840016,0.1250874912508749,pleiss_tpr
9.0,0.03861777271152784,0.0183202096697021,0.2350586466461026,0.100667424367612,0.254305977710233,0.254305977710233,0.1340448991930013,0.254305977710233,0.2764725266784096,0.790289287902893,0.9749025097490251,0.1411858814118588,pleiss_tpr
0.0,0.15460109719323975,0.1513099896506212,0.2634295518970695,0.15303937385358407,0.1737244057349244,0.2720083219724625,0.23401550247653224,0.24018419042960715,0.4147604708442854,0.7745225873938749,0.810995085995086,0.490970515970516,feldman_tpr
1.0,0.18706009363622292,0.185302898301511,0.3301708878502544,0.15673917890127878,0.1692359642941038,0.2817995150843988,0.2732796876456795,0.27395399048702995,0.5138201371889668,0.7645449680103141,0.8031326781326781,0.4757371007371007,feldman_tpr
2.0,0.18707623836154105,0.1681980433632998,0.3635357074179125,0.16346840896720996,0.1868099707969299,0.2905842880058165,0.28677580819413956,0.2747987026843735,0.5724760242057333,0.7622509548252121,0.8073710073710074,0.4988943488943489,feldman_tpr
3.0,0.1287020427519945,0.1391484818468811,0.2058061749041343,0.08423954656767493,0.0812061527520205,0.1375538637435579,0.14651421972787484,0.149379864184159,0.25108754188397764,0.7734017320650984,0.8052825552825553,0.5153562653562653,feldman_tpr
4.0,0.18440063110675892,0.1738984986425589,0.3584241371917632,0.14814431657590313,0.1697673382217331,0.2307763505661425,0.256209355245766,0.2504759931009194,0.5096542096371671,0.7758417057922009,0.8208845208845209,0.4939189189189189,feldman_tpr
5.0,0.1866640309864318,0.1751491013071895,0.3426259531590414,0.17422947673740483,0.1706495382812342,0.294867041160662,0.28415233049289756,0.2566487444294192,0.5334044699624167,0.7754111221933007,0.8209459459459459,0.4893120393120393,feldman_tpr
6.0,0.14741531955505544,0.1583141737201605,0.2541905528932684,0.12028344582938981,0.1496893726256091,0.2216799932138623,0.1942280609348628,0.22103502226706567,0.36471417432326847,0.7793757754153793,0.8175061425061425,0.5001228501228501,feldman_tpr
7.0,0.1877642078519082,0.20120486698397,0.3076871380221933,0.19802217698100608,0.2464693545577793,0.2673430702584437,0.30261045014038895,0.3454816094098751,0.4803051419174763,0.7789962780061793,0.8224201474201475,0.4785012285012285,feldman_tpr
8.0,0.20100077880340314,0.204905133311207,0.3474672253567872,0.20296114402250467,0.2227152404328669,0.3436806525958532,0.32989037978480135,0.3446533544298051,0.5916774154484226,0.7653787676064903,0.7991400491400491,0.472051597051597,feldman_tpr
9.0,0.17616762241648662,0.1918055420566822,0.2917841747834798,0.15958689714837285,0.2047023749513919,0.2542815856053078,0.26389906646798467,0.3083022154349897,0.43912249534518505,0.773252122509548,0.8103194103194103,0.4837837837837838,feldman_tpr
0.0,0.015404823815659937,0.0203554656513642,0.0514185351254137,0.012612075742635967,0.0025886609279484,0.0307038435802343,0.020347681928215032,0.008571191633862406,0.05563933224261336,0.725480198019802,0.8216666666666667,0.2193333333333333,ours_eo
1.0,0.016757900662896633,0.0193358398647563,0.0467293400510799,0.008598228243876958,0.0179366326263419,0.0388284143193805,0.01670261510988338,0.026302648064995937,0.0482114979252177,0.720313531353135,0.8146666666666667,0.2265,ours_eo
2.0,0.011041400886912304,0.015406002624894,0.0270492964536383,0.01787713684614331,0.000893402924719,0.0497876208836852,0.023718859766462486,0.008193275877790465,0.059829995314817794,0.7186320132013202,0.8148333333333333,0.225,ours_eo
3.0,0.014406121930874366,0.0202930402930403,0.0367399267399267,0.009757671423409576,0.0058606851588151,0.0346345309686606,0.01817628566339564,0.020819719102119202,0.05463979271884556,0.7256600660066006,0.8276666666666667,0.2116666666666666,ours_eo
4.0,0.014733824269355726,0.0214185072932399,0.0438075576814877,0.010857117469428785,0.0085797371411505,0.0440831449924958,0.01807587216147296,0.021760699181139022,0.06830197045371478,0.7204191419141915,0.8148333333333333,0.2305,ours_eo
5.0,0.014943842352539162,0.017238798713891,0.0418058258013508,0.022090197868724782,0.0473682543202445,0.0513809471010934,0.0331038150909458,0.0625190328187445,0.07906857146673613,0.7210115511551153,0.817,0.2278333333333333,ours_eo
6.0,0.013124158771520903,0.0170341747022121,0.0379856778218944,0.01164210468370673,0.0250557941034442,0.0385090249409431,0.016126476295842553,0.03318860039307832,0.04566861624718545,0.7185148514851486,0.8093333333333333,0.2315,ours_eo
7.0,0.01369572806706959,0.0134476758759287,0.0420524489653322,0.010227566863092006,0.0113733155699216,0.0255531045930067,0.024434424458780926,0.023264011784501604,0.06836973273692992,0.7217623762376238,0.8146666666666667,0.2181666666666666,ours_eo
8.0,0.011059907169884978,0.0148342249881719,0.0313243803908723,0.014764438021144893,0.0108865522026496,0.0601135088235995,0.018814977378114366,0.014214824670655712,0.06047224123935796,0.7219042904290428,0.8216666666666667,0.2246666666666666,ours_eo
9.0,0.016005385199624148,0.0271154280103895,0.0353545164792031,0.00960318876174068,0.0150705591160949,0.0427337983248219,0.015145246730096946,0.0220908113858532,0.053425913065366426,0.7216666666666665,0.814,0.2216666666666666,ours_eo
0.0,0.13676860518129796,0.1368173151128724,0.4355450584374024,0.4125393995687277,0.8940809968847352,0.8940809968847352,0.4997871813079892,0.8940809968847352,1.2464769294248377,0.7795359077953591,0.9713028697130288,0.1296870312968703,pleiss_eo
1.0,0.10241923687461137,0.107331494402813,0.3362957493729114,0.3133519876497036,0.6711409395973154,0.6711409395973154,0.3764923094215835,0.6711409395973154,0.9035259612028854,0.794456197944562,0.98000199980002,0.1225877412258774,pleiss_eo
2.0,0.09318615296153222,0.1024224893325471,0.3184993967539718,0.27369364896214277,0.6268656716417911,0.6268656716417911,0.33157973860087514,0.6268656716417911,0.8823558159034572,0.789271567892716,0.9832016798320168,0.114988501149885,pleiss_eo
3.0,0.0901525264903885,0.1028730708453365,0.2839194272019467,0.25959380805065596,0.5623003194888179,0.5623003194888179,0.311896178225432,0.5623003194888179,0.7810262871109857,0.7932582979325831,0.9824017598240176,0.1264873512648735,pleiss_eo
4.0,0.08621272180687019,0.1010823604139793,0.2581525136204053,0.2622991442001344,0.5858585858585859,0.5858585858585859,0.3130476626458509,0.5858585858585859,0.7645203704103759,0.7956036079560359,0.9826017398260174,0.1228877112288771,pleiss_eo
5.0,0.10895747877366657,0.1099438239758519,0.3548353991951769,0.31401244201968176,0.6612377850162867,0.6612377850162867,0.38238562327205355,0.6612377850162867,0.8850244773364133,0.7950868279508684,0.9797020297970204,0.1273872612738726,pleiss_eo
6.0,0.10154177453444806,0.1081543527795195,0.3491490908442816,0.295928021373566,0.6476190476190475,0.6476190476190475,0.35860304256359854,0.6476190476190475,0.8777220284338738,0.7941611779416118,0.9796020397960205,0.1278872112788721,pleiss_eo
7.0,0.10059262284309077,0.1117029505000143,0.3148104142935861,0.28045536286405254,0.6147058823529412,0.6147058823529412,0.3411271195286293,0.6147058823529412,0.8434497660630738,0.7906912279069122,0.9791020897910208,0.134986501349865,pleiss_eo
8.0,0.10133233573089116,0.1028343005905809,0.31853146589065,0.30288588833507607,0.6352583586626139,0.6352583586626139,0.36566742635928573,0.6352583586626139,0.8898717092930797,0.7912179079121789,0.9791020897910208,0.1234876512348765,pleiss_eo
9.0,0.11007216693380355,0.1173655188682722,0.3330422326762199,0.30146153868794956,0.6347305389221557,0.6347305389221557,0.36797505858754015,0.6347305389221557,0.8841984937067195,0.7938305179383046,0.9788021197880212,0.1404859514048595,pleiss_eo
0.0,0.15460109719323975,0.1513099896506212,0.2634295518970695,0.15303937385358407,0.1737244057349244,0.2720083219724625,0.23401550247653224,0.24018419042960715,0.4147604708442854,0.7745225873938749,0.810995085995086,0.490970515970516,feldman_eo
1.0,0.18369692044405728,0.1678165170351716,0.3465606582276312,0.17311427467497573,0.1812429737575087,0.3013634056511963,0.2767269545195062,0.2539455388520106,0.552749205636915,0.7749586445130999,0.821990171990172,0.4949017199017199,feldman_eo
2.0,0.1920057751412369,0.1707520071150425,0.3588198884669006,0.18648383578802513,0.20748354585152,0.3015799164648519,0.30463180785430655,0.28807682443622296,0.5634793721488189,0.7718837424282972,0.817076167076167,0.5052825552825553,feldman_eo
3.0,0.1287020427519945,0.1391484818468811,0.2058061749041343,0.08423954656767493,0.0812061527520205,0.1375538637435579,0.14651421972787484,0.149379864184159,0.25108754188397764,0.7734017320650984,0.8052825552825553,0.5153562653562653,feldman_eo
4.0,0.18489244176876252,0.1844924401462937,0.3291231928203146,0.14286325225383273,0.1693216916742941,0.1949635084038654,0.2543741402289623,0.26626189853828874,0.44570549935747567,0.7729729729729728,0.8122850122850123,0.4797911547911548,feldman_eo
5.0,0.1866640309864318,0.1751491013071895,0.3426259531590414,0.17422947673740483,0.1706495382812342,0.294867041160662,0.28415233049289756,0.2566487444294192,0.5334044699624167,0.7754111221933007,0.8209459459459459,0.4893120393120393,feldman_eo
6.0,0.14741531955505544,0.1583141737201605,0.2541905528932684,0.12028344582938981,0.1496893726256091,0.2216799932138623,0.1942280609348628,0.22103502226706567,0.36471417432326847,0.7793757754153793,0.8175061425061425,0.5001228501228501,feldman_eo
7.0,0.1877642078519082,0.20120486698397,0.3076871380221933,0.19802217698100608,0.2464693545577793,0.2673430702584437,0.30261045014038895,0.3454816094098751,0.4803051419174763,0.7789962780061793,0.8224201474201475,0.4785012285012285,feldman_eo
8.0,0.20100077880340314,0.204905133311207,0.3474672253567872,0.20296114402250467,0.2227152404328669,0.3436806525958532,0.32989037978480135,0.3446533544298051,0.5916774154484226,0.7653787676064903,0.7991400491400491,0.472051597051597,feldman_eo
9.0,0.17616762241648662,0.1918055420566822,0.2917841747834798,0.15958689714837285,0.2047023749513919,0.2542815856053078,0.26389906646798467,0.3083022154349897,0.43912249534518505,0.773252122509548,0.8103194103194103,0.4837837837837838,feldman_eo
0.0,0.15460109719323975,0.1513099896506212,0.2634295518970695,0.15303937385358407,0.1737244057349244,0.2720083219724625,0.23401550247653224,0.24018419042960715,0.4147604708442854,0.7745225873938749,0.810995085995086,0.490970515970516,feldman_pr
1.0,0.18369692044405728,0.1678165170351716,0.3465606582276312,0.17311427467497573,0.1812429737575087,0.3013634056511963,0.2767269545195062,0.2539455388520106,0.552749205636915,0.7749586445130999,0.821990171990172,0.4949017199017199,feldman_pr
2.0,0.1920057751412369,0.1707520071150425,0.3588198884669006,0.18648383578802513,0.20748354585152,0.3015799164648519,0.30463180785430655,0.28807682443622296,0.5634793721488189,0.7718837424282972,0.817076167076167,0.5052825552825553,feldman_pr
3.0,0.1287020427519945,0.1391484818468811,0.2058061749041343,0.08423954656767493,0.0812061527520205,0.1375538637435579,0.14651421972787484,0.149379864184159,0.25108754188397764,0.7734017320650984,0.8052825552825553,0.5153562653562653,feldman_pr
4.0,0.18489244176876252,0.1844924401462937,0.3291231928203146,0.14286325225383273,0.1693216916742941,0.1949635084038654,0.2543741402289623,0.26626189853828874,0.44570549935747567,0.7729729729729728,0.8122850122850123,0.4797911547911548,feldman_pr
5.0,0.19569595439936152,0.1874639161220043,0.3681175108932461,0.17673694464356424,0.1897916708763564,0.2978096142577139,0.29939914935148415,0.28723498009808557,0.5845024264996984,0.7687109251465686,0.817076167076167,0.4764742014742015,feldman_pr
6.0,0.142860186720747,0.1502437342012099,0.2515913393329086,0.10537402974938301,0.1373597077113548,0.2017840877189085,0.17936938407232034,0.2059096466418512,0.3602423883766783,0.7759973970370007,0.8131449631449631,0.4937960687960688,feldman_pr
7.0,0.18977834835537447,0.2074700421796493,0.3080554280378968,0.2008791062969782,0.2597144315164282,0.2690196493851355,0.3072195364955331,0.36317606791622015,0.48312308750987615,0.7786702994623788,0.8222972972972973,0.4791154791154791,feldman_pr
8.0,0.2004494892320297,0.2088712800088505,0.3592342902975993,0.20598232499222474,0.2479708026697881,0.342956283182432,0.3305118161121645,0.364814544020334,0.601270812372656,0.7673151774636923,0.8063882063882064,0.4632678132678132,feldman_pr
9.0,0.17616762241648662,0.1918055420566822,0.2917841747834798,0.15958689714837285,0.2047023749513919,0.2542815856053078,0.26389906646798467,0.3083022154349897,0.43912249534518505,0.773252122509548,0.8103194103194103,0.4837837837837838,feldman_pr
0.0,0.14901541360206635,0.1474771734432841,0.2603267959197013,0.14780474774900582,0.1703839866641683,0.2542094449218522,0.22304437317173184,0.23279941388983605,0.38969764113315647,0.7761646434913759,0.8122235872235872,0.4925675675675676,feldman_acc
1.0,0.1815262353862474,0.1595331543589297,0.3544726704344987,0.1387759623138393,0.1290668311017148,0.2978848912715192,0.25563864048094015,0.2144436009873735,0.5638987091904923,0.7601539883718103,0.8036240786240786,0.4775184275184275,feldman_acc
2.0,0.18737108209763328,0.1671719508677467,0.3603898250084131,0.16700873528657675,0.191132815871196,0.2899555806695636,0.289471739049136,0.2765946389106102,0.5680300653394221,0.7630908361106382,0.807923832923833,0.5022727272727273,feldman_acc
3.0,0.15598648512068355,0.1665407053968397,0.2611975575058284,0.1143803093431971,0.1294814017290724,0.1914227930372855,0.20178019432902056,0.2149846417266944,0.3555638541406416,0.7694729608095944,0.807985257985258,0.4743243243243243,feldman_acc
4.0,0.17063425102791904,0.1822826661459074,0.2963443124385755,0.1258959302966713,0.1694793819910801,0.1737507327457655,0.2252594013545652,0.26495591493777604,0.38547933166359727,0.7740847057678741,0.8124078624078624,0.4826781326781327,feldman_acc
5.0,0.21301995702021181,0.2106120642701525,0.3774135348583878,0.18061117792152617,0.1890556487300208,0.3208576653397724,0.32633701532831133,0.3199795211918059,0.6076147313336387,0.7587606733646338,0.8002457002457003,0.464004914004914,feldman_acc
6.0,0.20037178785608445,0.1976011251627341,0.3391224696399905,0.17759341952610744,0.1864769039054626,0.2865562774803232,0.30083662697219465,0.2932765542500235,0.5308551306339497,0.7698177925900697,0.8132063882063882,0.4727272727272727,feldman_acc
7.0,0.1877642078519082,0.20120486698397,0.3076871380221933,0.19802217698100608,0.2464693545577793,0.2673430702584437,0.30261045014038895,0.3454816094098751,0.4803051419174763,0.7789962780061793,0.8224201474201475,0.4785012285012285,feldman_acc
8.0,0.20078425968219132,0.2132094258214404,0.3379494413098795,0.2247921573474822,0.2696676460454993,0.3444071619484575,0.34277400316703677,0.38231758331218924,0.5723960363218955,0.7731219743595982,0.8138206388206388,0.4693488943488944,feldman_acc
9.0,0.1835071603232364,0.1979784155222848,0.3112254389273275,0.16782132824202298,0.1972405052352628,0.2372373367130903,0.2784513495852001,0.3114329771271599,0.4406695251841204,0.7726853090714475,0.8056511056511056,0.4754914004914005,feldman_acc
